direction,planned_entry,entry_price,exit_price,stop,target,shares,bars_held,exit_reason,gross_pnl,costs,pnl,r_multiple,r_multiple_gross,exit_style,scale_out,ticker,strategy,strategy_label,regime,signal_date,entry_date,exit_date,index_symbol,signal_price,headline,currency,fx_rate,fx_in,fx_out,pnl_base,costs_base
long,83.72,83.7619,76.7616,76.8,104.64,1445,18,stop,-10115.43,2.0,-10117.43,-1.01,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-10-25,2021-10-26,2021-11-19,^GSPC,83.76,Trend-following long — its own 12-month return is +110.2%,GBP,1.0,1.0,1.0,-10117.43,2.0
long,1808.8,1809.7044,1761.5888,1762.47,1914.81,82,6,stop,-3945.48,2.0,-3947.48,-1.02,-1.0,fixed,,GC=F,low_beta,Low beta,SIDEWAYS,2021-10-25,2021-10-26,2021-11-03,^GSPC,1806.0,"Defensive tilt — beta 0.13, still in its own uptrend",GBP,1.0,1.0,1.0,-3947.48,2.0
long,1.3659,1.3666,1.3393,1.34,1.46,109814,7,stop,-2997.92,2.0,-2999.92,-1.03,-1.0,fixed,,GBPUSD=X,high_52w,52-week high,SIDEWAYS,2021-11-01,2021-11-02,2021-11-11,^GSPC,1.37,At 96% of its 52-week high,GBP,1.0,1.0,1.0,-2999.92,2.0
long,99.1144,99.164,99.6293,97.83,102.51,1513,40,timeout,704.0,2.0,702.0,0.4,0.44,fixed,,IEF,high_52w,52-week high,SIDEWAYS,2021-11-01,2021-11-02,2021-12-30,^GSPC,99.0,At 95% of its 52-week high,GBP,1.0,1.0,1.0,702.0,2.0
long,442.5276,442.7488,447.0398,403.11,571.35,253,40,timeout,1085.62,572.08,513.54,0.11,0.12,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2021-11-01,2021-11-02,2021-12-30,,445.17,Trend-following long — its own 12-month return is +34.3%,GBP,1.0,1.0,1.0,513.54,572.08
long,1826.1,1827.013,1783.038,1783.93,1936.09,82,10,stop,-3605.95,2.0,-3607.95,-1.02,-1.0,fixed,,GC=F,low_beta,Low beta,SIDEWAYS,2021-11-08,2021-11-09,2021-11-23,^GSPC,1827.4,"Defensive tilt — beta 0.08, still in its own uptrend",GBP,1.0,1.0,1.0,-3607.95,2.0
long,76.46,76.4982,67.926,67.96,103.12,1176,2,stop,-10080.91,2.0,-10082.91,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,SIDEWAYS,2021-11-22,2021-11-23,2021-11-26,^GSPC,76.75,Trend-following long — its own 12-month return is +82.1%,GBP,1.0,1.0,1.0,-10082.91,2.0
long,157.3811,157.4598,158.5619,148.82,182.66,953,40,timeout,1050.3,2.0,1048.3,0.14,0.15,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2021-11-22,2021-11-23,2022-01-21,^GSPC,157.28,Trend-following long — its own 12-month return is +38.1%,GBP,1.0,1.0,1.0,1048.3,2.0
long,70.04,70.075,86.5667,59.72,100.64,968,40,timeout,15963.97,2.0,15961.97,1.6,1.61,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-11-29,2021-11-30,2022-01-27,^GSPC,69.95,Trend-following long — its own 12-month return is +53.6%,GBP,1.0,1.0,1.0,15961.97,2.0
long,8253.452,8257.5787,8753.5517,7670.23,10422.67,17,40,timeout,8431.54,713.89,7717.65,0.86,0.86,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2021-11-29,2021-11-30,2022-01-28,,8358.34,Trend-following long — its own 12-month return is +7.2%,GBP,1.0,1.0,1.0,7717.65,713.89
long,128.1558,128.2199,123.5782,123.64,140.97,1170,18,stop,-5430.79,2.0,-5432.79,-1.01,-1.0,fixed,,TLT,low_beta,Low beta,SIDEWAYS,2021-12-06,2021-12-07,2022-01-03,^GSPC,128.59,"Defensive tilt — beta -0.12, still in its own uptrend",GBP,1.0,1.0,1.0,-5432.79,2.0
long,434.2048,434.4219,416.0819,416.29,501.01,345,26,stop,-6327.3,2.0,-6329.3,-1.01,-1.0,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2021-12-13,2021-12-14,2022-01-21,^GSPC,437.47,Trend-following long — its own 12-month return is +29.2%,GBP,1.0,1.0,1.0,-6329.3,2.0
long,1791.4,1792.2957,1896.6312,1752.15,1897.58,83,40,target,8659.85,2.0,8657.85,2.68,2.71,fixed,,GC=F,low_beta,Low beta,VOLATILITY_SQUEEZE,2021-12-20,2021-12-21,2022-02-17,^GSPC,1793.7,"Defensive tilt — beta 0.07, still in its own uptrend",GBP,1.0,1.0,1.0,8657.85,2.0
long,98.4151,98.4643,97.3313,97.38,102.42,1524,3,stop,-1726.69,2.0,-1728.69,-1.05,-1.0,fixed,,IEF,high_52w,52-week high,SIDEWAYS,2022-01-03,2022-01-04,2022-01-07,^GSPC,98.64,At 96% of its 52-week high,GBP,1.0,1.0,1.0,-1728.69,2.0
long,464.811,465.0434,547.5861,444.18,547.86,322,21,target,26578.75,760.72,25818.03,4.01,4.03,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2022-01-04,2022-01-05,2022-02-03,,470.1,Trend-following long — its own 12-month return is +24.6%,GBP,1.0,1.0,1.0,25818.03,760.72
long,120.5795,120.6398,119.94,120.0,125.34,1243,1,stop,-869.85,2.0,-871.85,-1.1,-1.0,fixed,,TLT,band_reversion,Band reversion,SIDEWAYS,2022-01-05,2022-01-06,2022-01-07,^GSPC,120.86,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-871.85,2.0
long,155.2908,155.3684,166.3889,145.15,196.03,965,40,timeout,10634.78,2.0,10632.78,1.09,1.1,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2022-01-24,2022-01-25,2022-03-23,^GSPC,157.87,Trend-following long — its own 12-month return is +13.8%,GBP,1.0,1.0,1.0,10632.78,2.0
long,407.4744,407.6782,386.5432,389.31,487.47,368,21,stop,-7777.68,2.0,-7779.68,-1.15,-1.14,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2022-01-24,2022-01-25,2022-02-24,^GSPC,413.85,Trend-following long — its own 12-month return is +16.0%,GBP,1.0,1.0,1.0,-7779.68,2.0
long,88.15,88.1941,112.4837,80.02,112.54,1230,21,target,29876.21,2.0,29874.21,2.99,3.0,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2022-01-31,2022-02-01,2022-03-03,^GSPC,88.15,Trend-following long — its own 12-month return is +64.6%,GBP,1.0,1.0,1.0,29874.21,2.0
long,8491.2085,8495.4541,10032.2079,7966.0,10534.36,17,40,timeout,26124.81,734.11,25390.7,2.93,2.94,fixed,,AZN.L,ts_momentum,Time-series momentum,SIDEWAYS,2022-01-31,2022-02-01,2022-03-29,,8608.09,Trend-following long — its own 12-month return is +16.7%,GBP,1.0,1.0,1.0,25390.7,734.11
long,556.3374,556.6156,516.7015,516.96,670.08,253,12,stop,-10098.27,716.12,-10814.39,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2022-02-07,2022-02-08,2022-02-24,,555.24,Trend-following long — its own 12-month return is +42.7%,GBP,1.0,1.0,1.0,-10814.39,716.12
long,1896.6,1897.5483,1943.9276,1842.23,2097.71,79,40,timeout,3663.96,2.0,3661.96,0.87,0.89,fixed,,GC=F,ts_momentum,Time-series momentum,SIDEWAYS,2022-02-22,2022-02-23,2022-04-21,^GSPC,1906.1,Trend-following long — its own 12-month return is +5.6%,GBP,1.0,1.0,1.0,3661.96,2.0
long,513.4656,513.7223,459.596,462.55,664.63,196,4,stop,-10608.75,515.45,-11124.2,-1.06,-1.05,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2022-02-28,2022-03-01,2022-03-07,,513.07,Trend-following long — its own 12-month return is +22.5%,GBP,1.0,1.0,1.0,-11124.2,515.45
long,97.5489,97.5976,95.9915,96.1,104.14,1537,6,stop,-2468.58,2.0,-2470.58,-1.07,-1.04,fixed,,IEF,high_52w,52-week high,SIDEWAYS,2022-03-01,2022-03-02,2022-03-10,^GSPC,98.11,At 96% of its 52-week high,GBP,1.0,1.0,1.0,-2470.58,2.0
long,120.67,120.7303,97.4812,97.53,185.01,432,5,stop,-10043.61,2.0,-10045.61,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2022-03-07,2022-03-08,2022-03-15,^GSPC,119.4,Trend-following long — its own 12-month return is +83.6%,GBP,1.0,1.0,1.0,-10045.61,2.0
long,481.6971,481.9379,499.7974,421.76,687.44,166,40,timeout,2964.68,412.01,2552.67,0.3,0.31,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2022-03-14,2022-03-15,2022-05-13,,488.18,Trend-following long — its own 12-month return is +15.5%,GBP,1.0,1.0,1.0,2552.67,412.01
long,112.9,112.9565,109.5352,82.06,202.3,324,40,timeout,-1108.5,2.0,-1110.5,-0.11,-0.11,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2022-03-21,2022-03-22,2022-05-18,^GSPC,112.12,Trend-following long — its own 12-month return is +82.2%,GBP,1.0,1.0,1.0,-1110.5,2.0
long,420.8214,421.0318,392.9834,393.18,498.18,356,24,stop,-9985.23,2.0,-9987.23,-1.01,-1.0,fixed,,SPY,ts_momentum,Time-series momentum,TRENDING_UP,2022-03-21,2022-03-22,2022-04-26,^GSPC,419.43,Trend-following long — its own 12-month return is +14.7%,GBP,1.0,1.0,1.0,-9987.23,2.0
long,93.0904,93.1369,92.4438,92.49,95.84,1611,2,stop,-1116.58,2.0,-1118.58,-1.08,-1.0,fixed,,IEF,band_reversion,Band reversion,SIDEWAYS,2022-03-22,2022-03-23,2022-03-25,^GSPC,92.86,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-1118.58,2.0
long,172.8097,172.8961,158.1909,158.27,212.15,687,17,stop,-10102.47,2.0,-10104.47,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2022-03-28,2022-03-29,2022-04-22,^GSPC,171.74,Trend-following long — its own 12-month return is +45.5%,GBP,1.0,1.0,1.0,-10104.47,2.0
long,10169.1121,10174.1967,10058.1745,9537.85,11655.25,14,40,timeout,-1624.31,724.19,-2348.5,-0.18,-0.17,fixed,,AZN.L,high_52w,52-week high,TRENDING_UP,2022-04-01,2022-04-04,2022-06-06,,10067.2,At 99% of its 52-week high,GBP,1.0,1.0,1.0,-2348.5,724.19
long,1900.5,1901.4502,1825.8666,1826.78,2092.46,78,12,stop,-5895.52,2.0,-5897.52,-1.01,-1.0,fixed,,GC=F,ts_momentum,Time-series momentum,SIDEWAYS,2022-04-25,2022-04-26,2022-05-12,^GSPC,1893.2,Trend-following long — its own 12-month return is +6.4%,GBP,1.0,1.0,1.0,-5897.52,2.0
long,158.6868,158.7662,146.4467,146.52,197.64,821,11,stop,-10114.31,2.0,-10116.31,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2022-04-25,2022-04-26,2022-05-11,^GSPC,159.3,Trend-following long — its own 12-month return is +21.6%,GBP,1.0,1.0,1.0,-10116.31,2.0
long,398.5751,398.7744,388.6456,388.84,416.56,376,1,stop,-3808.43,2.0,-3810.43,-1.02,-1.0,fixed,,SPY,band_reversion,Band reversion,SIDEWAYS,2022-04-27,2022-04-28,2022-04-29,^GSPC,393.84,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-3810.43,2.0
long,498.4018,498.651,510.7623,450.02,638.78,206,40,timeout,2494.93,525.61,1969.32,0.26,0.26,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2022-05-16,2022-05-17,2022-07-14,,497.21,Trend-following long — its own 12-month return is +12.5%,GBP,1.0,1.0,1.0,1969.32,525.61
long,110.41,110.4652,93.4133,93.46,160.78,589,34,stop,-10043.57,2.0,-10045.57,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,SIDEWAYS,2022-05-23,2022-05-24,2022-07-14,^GSPC,110.29,Trend-following long — its own 12-month return is +67.0%,GBP,1.0,1.0,1.0,-10045.57,2.0
long,1852.5,1853.4262,1794.6023,1798.42,1971.24,80,26,stop,-4705.91,2.0,-4707.91,-1.07,-1.05,fixed,,GC=F,low_beta,Low beta,SIDEWAYS,2022-05-23,2022-05-24,2022-07-01,^GSPC,1847.8,"Defensive tilt — beta -0.13, still in its own uptrend",GBP,1.0,1.0,1.0,-4707.91,2.0
long,9699.524,9704.3737,10827.1169,9158.71,11597.71,15,40,timeout,16841.15,739.83,16101.32,2.08,2.1,fixed,,AZN.L,ts_momentum,Time-series momentum,SIDEWAYS,2022-06-13,2022-06-14,2022-08-09,,9768.46,Trend-following long — its own 12-month return is +17.3%,GBP,1.0,1.0,1.0,16101.32,739.83
long,1762.5,1763.3812,1744.3274,1751.98,1826.55,85,1,stop,-1619.57,2.0,-1621.57,-1.73,-1.64,fixed,,GC=F,band_reversion,Band reversion,SIDEWAYS,2022-07-05,2022-07-06,2022-07-07,^GSPC,1761.8,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-1621.57,2.0
long,102.0,102.051,84.2579,84.3,157.5,564,35,stop,-10035.31,2.0,-10037.31,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2022-07-18,2022-07-19,2022-09-07,^GSPC,102.6,Trend-following long — its own 12-month return is +42.9%,GBP,1.0,1.0,1.0,-10037.31,2.0
long,514.9073,515.1647,517.3164,475.44,647.28,253,40,timeout,544.38,663.68,-119.3,0.06,0.07,fixed,,HSBA.L,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2022-07-18,2022-07-19,2022-09-14,,518.4,Trend-following long — its own 12-month return is +29.0%,GBP,1.0,1.0,1.0,-119.3,663.68
long,156.8141,156.8925,146.6366,146.71,192.67,956,32,stop,-9804.64,2.0,-9806.64,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2022-08-01,2022-08-02,2022-09-16,^GSPC,158.2,Trend-following long — its own 12-month return is +11.4%,GBP,1.0,1.0,1.0,-9806.64,2.0
long,11013.152,11018.6585,10224.1853,10229.3,13124.9,12,15,stop,-9533.68,673.12,-10206.8,-1.01,-1.0,fixed,,AZN.L,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2022-08-15,2022-08-16,2022-09-07,,10953.2,Trend-following long — its own 12-month return is +30.1%,GBP,1.0,1.0,1.0,-10206.8,673.12
long,10569.5093,10574.794,9884.6552,9889.6,12785.08,14,7,stop,-9661.94,752.24,-10414.18,-1.01,-1.0,fixed,,AZN.L,ts_momentum,Time-series momentum,SIDEWAYS,2022-09-12,2022-09-13,2022-09-23,,10613.47,Trend-following long — its own 12-month return is +30.0%,GBP,1.0,1.0,1.0,-10414.18,752.24
long,535.6289,535.8967,499.77,500.07,630.75,280,3,stop,-10115.48,762.26,-10877.74,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2022-09-20,2022-09-21,2022-09-26,,532.74,Trend-following long — its own 12-month return is +42.1%,GBP,1.0,1.0,1.0,-10877.74,762.26
long,9889.056,9894.0006,11069.566,9412.34,12314.42,15,40,timeout,17633.48,754.05,16879.43,2.48,2.49,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2022-09-26,2022-09-27,2022-11-22,,10137.86,Trend-following long — its own 12-month return is +17.1%,GBP,1.0,1.0,1.0,16879.43,754.05
long,461.2193,461.4499,453.1133,453.34,514.67,325,6,stop,-2709.4,761.86,-3471.26,-1.03,-1.0,fixed,,HSBA.L,band_reversion,Band reversion,SIDEWAYS,2022-09-30,2022-10-03,2022-10-11,,466.11,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-3471.26,761.86
long,11025.1429,11030.6555,10608.1679,10295.36,13278.44,13,40,timeout,-5492.34,728.99,-6221.33,-0.57,-0.56,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2022-11-28,2022-11-29,2023-01-27,,11041.13,Trend-following long — its own 12-month return is +29.9%,GBP,1.0,1.0,1.0,-6221.33,728.99
long,1.0497,1.0502,1.0845,1.03,1.11,142899,40,timeout,4901.44,2.0,4899.44,1.77,1.8,fixed,,EURUSD=X,low_beta,Low beta,SIDEWAYS,2022-12-05,2022-12-06,2023-01-31,^GSPC,1.05,"Defensive tilt — beta -0.01, still in its own uptrend",GBP,1.0,1.0,1.0,4899.44,2.0
long,1.2194,1.22,1.2347,1.18,1.35,123015,40,timeout,1808.32,2.0,1806.32,0.39,0.41,fixed,,GBPUSD=X,low_beta,Low beta,SIDEWAYS,2022-12-05,2022-12-06,2023-01-31,^GSPC,1.23,"Defensive tilt — beta -0.02, still in its own uptrend",GBP,1.0,1.0,1.0,1806.32,2.0
long,1803.2,1804.1016,1816.0915,1750.51,2007.67,83,40,timeout,995.16,2.0,993.16,0.24,0.26,fixed,,GC=F,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2022-12-27,2022-12-28,2023-02-27,^GSPC,1814.8,Trend-following long — its own 12-month return is +0.4%,GBP,1.0,1.0,1.0,993.16,2.0
long,515.5801,515.8379,588.0258,492.8,588.32,290,10,target,20934.49,759.96,20174.53,3.18,3.19,fixed,,HSBA.L,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2022-12-28,2022-12-29,2023-01-13,,516.68,Trend-following long — its own 12-month return is +15.7%,GBP,1.0,1.0,1.0,20174.53,759.96
long,593.5804,593.8772,562.5886,562.87,689.71,252,39,stop,-7884.73,760.29,-8645.02,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-01-16,2023-01-17,2023-03-13,,594.58,Trend-following long — its own 12-month return is +16.2%,GBP,1.0,1.0,1.0,-8645.02,760.29
long,10621.4679,10626.7786,12701.0563,10032.73,12707.41,14,26,target,29039.89,755.87,28284.02,3.53,3.54,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-01-30,2023-01-31,2023-03-08,,10701.4,Trend-following long — its own 12-month return is +21.2%,GBP,1.0,1.0,1.0,28284.02,755.87
long,1.1013,1.1018,1.0595,1.06,1.18,136204,15,stop,-5761.43,2.0,-5763.43,-1.01,-1.0,fixed,,EURUSD=X,high_52w,52-week high,SIDEWAYS,2023-02-01,2023-02-02,2023-02-23,^GSPC,1.09,At 96% of its 52-week high,GBP,1.0,1.0,1.0,-5763.43,2.0
long,1.2027,1.2033,1.2417,1.18,1.26,124717,40,timeout,4789.13,2.0,4787.13,1.72,1.74,fixed,,GBPUSD=X,low_beta,Low beta,VOLATILITY_SQUEEZE,2023-02-06,2023-02-07,2023-04-04,^GSPC,1.2,"Defensive tilt — beta -0.01, still in its own uptrend",GBP,1.0,1.0,1.0,4787.13,2.0
long,1.0611,1.0617,1.1054,1.04,1.12,141360,40,timeout,6177.43,2.0,6175.43,2.1,2.12,fixed,,EURUSD=X,low_beta,Low beta,SIDEWAYS,2023-02-27,2023-02-28,2023-04-25,^GSPC,1.06,"Defensive tilt — beta -0.01, still in its own uptrend",GBP,1.0,1.0,1.0,6175.43,2.0
long,1840.9,1841.8205,1945.027,1810.3,1941.9,81,8,target,8359.73,2.0,8357.73,3.4,3.43,fixed,,GC=F,low_beta,Low beta,VOLATILITY_SQUEEZE,2023-03-06,2023-03-07,2023-03-17,^GSPC,1847.9,"Defensive tilt — beta 0.11, still in its own uptrend",GBP,1.0,1.0,1.0,8357.73,2.0
long,91.4622,91.5079,90.927,88.14,101.87,1640,40,timeout,-952.68,2.0,-954.68,-0.16,-0.15,fixed,,TLT,low_beta,Low beta,VOLATILITY_SQUEEZE,2023-03-13,2023-03-14,2023-05-10,^GSPC,92.06,"Defensive tilt — beta 0.12, still in its own uptrend",GBP,1.0,1.0,1.0,-954.68,2.0
long,86.8776,86.921,88.6467,85.47,91.69,1726,40,timeout,2978.56,2.0,2976.56,1.26,1.29,fixed,,IEF,low_beta,Low beta,SIDEWAYS,2023-03-13,2023-03-14,2023-05-10,^GSPC,87.25,"Defensive tilt — beta 0.10, still in its own uptrend",GBP,1.0,1.0,1.0,2976.56,2.0
long,1973.8,1974.7869,1979.7096,1902.22,2210.14,75,40,timeout,369.2,2.0,367.2,0.08,0.1,fixed,,GC=F,ts_momentum,Time-series momentum,TRENDING_UP,2023-03-20,2023-03-21,2023-05-17,^GSPC,1979.2,Trend-following long — its own 12-month return is +1.9%,GBP,1.0,1.0,1.0,367.2,2.0
long,10876.8033,10882.2417,12022.028,9842.67,13603.47,9,40,timeout,10258.08,501.7,9756.38,1.11,1.11,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-03-20,2023-03-21,2023-05-22,,10782.87,Trend-following long — its own 12-month return is +12.9%,GBP,1.0,1.0,1.0,9756.38,501.7
long,539.7749,540.0448,615.5758,476.06,733.7,156,40,timeout,11782.84,433.23,11349.61,1.19,1.19,fixed,,HSBA.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-03-20,2023-03-21,2023-05-22,,540.47,Trend-following long — its own 12-month return is +8.3%,GBP,1.0,1.0,1.0,11349.61,433.23
long,1.2395,1.2401,1.2427,1.22,1.3,121015,40,timeout,314.64,2.0,312.64,0.16,0.2,fixed,,GBPUSD=X,low_beta,Low beta,SIDEWAYS,2023-04-10,2023-04-11,2023-06-06,^GSPC,1.24,"Defensive tilt — beta -0.01, still in its own uptrend",GBP,1.0,1.0,1.0,312.64,2.0
long,1.0969,1.0975,1.0695,1.07,1.19,136746,20,stop,-3828.89,2.0,-3830.89,-1.02,-1.0,fixed,,EURUSD=X,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2023-05-01,2023-05-02,2023-05-30,^GSPC,1.1,Trend-following long — its own 12-month return is +4.7%,GBP,1.0,1.0,1.0,-3830.89,2.0
long,167.3624,167.4461,186.7143,159.19,189.91,896,40,timeout,17264.31,2.0,17262.31,2.37,2.38,fixed,,AAPL,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2023-05-01,2023-05-02,2023-06-29,^GSPC,166.87,Trend-following long — its own 12-month return is +4.3%,GBP,1.0,1.0,1.0,17262.31,2.0
long,398.11,398.309,421.8635,386.67,435.27,376,40,timeout,8856.49,2.0,8854.49,2.08,2.09,fixed,,SPY,high_52w,52-week high,VOLATILITY_SQUEEZE,2023-05-01,2023-05-02,2023-06-29,^GSPC,398.82,At 98% of its 52-week high,GBP,1.0,1.0,1.0,8854.49,2.0
long,87.9527,87.9967,86.5217,86.62,92.48,1705,5,stop,-2514.88,2.0,-2516.88,-1.07,-1.04,fixed,,IEF,low_beta,Low beta,VOLATILITY_SQUEEZE,2023-05-15,2023-05-16,2023-05-23,^GSPC,88.29,"Defensive tilt — beta 0.08, still in its own uptrend",GBP,1.0,1.0,1.0,-2516.88,2.0
long,1972.4,1973.3862,1917.8906,1918.85,2142.65,76,20,stop,-4217.67,2.0,-4219.67,-1.02,-1.0,fixed,,GC=F,ts_momentum,Time-series momentum,SIDEWAYS,2023-05-22,2023-05-23,2023-06-22,^GSPC,1974.8,Trend-following long — its own 12-month return is +7.3%,GBP,1.0,1.0,1.0,-4219.67,2.0
long,86.9564,86.9998,85.5372,85.58,90.21,1725,23,stop,-2522.98,2.0,-2524.98,-1.03,-1.0,fixed,,IEF,low_beta,Low beta,SIDEWAYS,2023-05-30,2023-05-31,2023-07-05,^GSPC,86.9,"Defensive tilt — beta 0.10, still in its own uptrend",GBP,1.0,1.0,1.0,-2524.98,2.0
long,11458.4193,11464.1485,10880.4571,10885.9,13303.9,13,23,stop,-7587.99,757.17,-8345.16,-1.01,-1.0,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-05-30,2023-05-31,2023-07-03,,11490.4,Trend-following long — its own 12-month return is +8.5%,GBP,1.0,1.0,1.0,-8345.16,757.17
long,593.4317,593.7284,642.405,567.29,693.41,252,40,timeout,12266.5,760.1,11506.4,1.87,1.89,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2023-05-30,2023-05-31,2023-07-26,,598.82,Trend-following long — its own 12-month return is +15.2%,GBP,1.0,1.0,1.0,11506.4,760.1
long,1.0761,1.0766,1.0973,1.04,1.16,139394,40,timeout,2885.46,2.0,2883.46,0.59,0.6,fixed,,EURUSD=X,high_52w,52-week high,TRENDING_UP,2023-06-01,2023-06-02,2023-07-28,^GSPC,1.07,At 97% of its 52-week high,GBP,1.0,1.0,1.0,2883.46,2.0
long,1.2515,1.2521,1.2776,1.23,1.35,119857,40,timeout,3056.35,2.0,3054.35,1.22,1.24,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2023-06-12,2023-06-13,2023-08-08,^GSPC,1.26,Trend-following long — its own 12-month return is +2.7%,GBP,1.0,1.0,1.0,3054.35,2.0
long,90.1272,90.1723,87.876,87.92,97.19,1664,10,stop,-3821.04,2.0,-3823.04,-1.02,-1.0,fixed,,TLT,low_beta,Low beta,VOLATILITY_SQUEEZE,2023-06-20,2023-06-21,2023-07-06,^GSPC,90.57,"Defensive tilt — beta 0.09, still in its own uptrend",GBP,1.0,1.0,1.0,-3823.04,2.0
long,1927.0,1927.9635,1917.5408,1866.94,2093.98,77,40,timeout,-802.55,2.0,-804.55,-0.16,-0.14,fixed,,GC=F,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2023-06-26,2023-06-27,2023-08-23,^GSPC,1923.7,Trend-following long — its own 12-month return is +5.4%,GBP,1.0,1.0,1.0,-804.55,2.0
long,10634.964,10640.2815,10190.5522,10195.65,11434.53,14,2,stop,-6296.21,756.82,-7053.03,-1.01,-1.0,fixed,,AZN.L,band_reversion,Band reversion,SIDEWAYS,2023-07-04,2023-07-05,2023-07-07,,10573.0,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-7053.03,756.82
long,188.7587,188.853,181.839,181.93,212.77,794,22,stop,-5569.12,2.0,-5571.12,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2023-07-03,2023-07-05,2023-08-04,^GSPC,189.64,Trend-following long — its own 12-month return is +41.6%,GBP,1.0,1.0,1.0,-5571.12,2.0
long,425.7355,425.9483,434.2852,415.61,463.37,352,40,timeout,2934.59,2.0,2932.59,0.84,0.87,fixed,,SPY,ts_momentum,Time-series momentum,TRENDING_UP,2023-07-03,2023-07-05,2023-08-30,^GSPC,427.55,Trend-following long — its own 12-month return is +19.6%,GBP,1.0,1.0,1.0,2932.59,2.0
long,86.702,86.7454,84.9075,84.95,90.11,1730,10,stop,-3179.57,2.0,-3181.57,-1.02,-1.0,fixed,,IEF,low_beta,Low beta,SIDEWAYS,2023-07-17,2023-07-18,2023-08-01,^GSPC,86.42,"Defensive tilt — beta 0.10, still in its own uptrend",GBP,1.0,1.0,1.0,-3181.57,2.0
long,1.0998,1.1003,1.0695,1.07,1.19,136393,27,stop,-4200.9,2.0,-4202.9,-1.02,-1.0,fixed,,EURUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2023-07-31,2023-08-01,2023-09-07,^GSPC,1.1,Trend-following long — its own 12-month return is +7.0%,GBP,1.0,1.0,1.0,-4202.9,2.0
long,11168.6099,11174.1942,10542.2163,10547.49,13071.93,13,25,stop,-8215.71,738.32,-8954.03,-1.01,-1.0,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2023-07-31,2023-08-01,2023-09-06,,11178.6,Trend-following long — its own 12-month return is +2.9%,GBP,1.0,1.0,1.0,-8954.03,738.32
