Datetime,Returns,SMA_10,SMA_50,Vol_10,Actual,Predicted
2026-08-20 18:15:00+00:00,-2.621798737778569e-05,765.0750061035156,768.191728515625,0.0007395319178278921,0,0
2026-08-20 18:30:00+00:00,-9.432328121561362e-06,764.8787841796875,768.1103845214843,0.0007432763766619737,0,0
2026-08-20 18:45:00+00:00,-0.00040967065756492005,764.6282836914063,768.0147839355469,0.0007176495441734151,1,0
2026-08-20 19:00:00+00:00,0.000393045171646067,764.3182800292968,767.9276831054688,0.0005632634239481772,0,0
2026-08-20 19:15:00+00:00,-6.54684684591178e-05,764.0252807617187,767.8496826171875,0.0005726959308000416,0,0
2026-08-20 19:30:00+00:00,-0.0005108313840732626,763.7832763671875,767.7096826171875,0.0005052869421171167,0,0
2026-08-20 19:45:00+00:00,-0.0006027531807307751,763.5692749023438,767.5626831054688,0.0004647356248568286,1,0
2026-08-21 13:30:00+00:00,0.0033042568547303475,763.6402709960937,767.4910827636719,0.0012189577877833044,0,0
2026-08-21 13:45:00+00:00,-0.0008463367538047439,763.6375122070312,767.3807299804688,0.0012544365038574877,1,0
2026-08-21 14:00:00+00:00,0.00025850704120333745,763.7505126953125,767.253740234375,0.0011753160606333443,0,0
2026-08-21 14:15:00+00:00,-7.8457921133257e-05,763.8595153808594,767.1027404785157,0.0011762946640637175,0,0
2026-08-21 14:30:00+00:00,-3.927194914821186e-05,763.9662353515625,766.958740234375,0.0011767628712981094,1,0
2026-08-21 14:45:00+00:00,0.0015630370669919014,764.2237487792969,766.8528686523438,0.0012380758260589536,0,0
2026-08-21 15:00:00+00:00,-0.00015031343858729063,764.4397521972656,766.7568713378906,0.001247259998468488,1,0
2026-08-21 15:15:00+00:00,0.0003330349728969395,764.6862548828125,766.6635534667969,0.0012412324314125616,1,0
2026-08-21 15:30:00+00:00,0.00175593954359754,765.1062561035156,766.5785534667968,0.0012784427351062958,0,0
2026-08-21 15:45:00+00:00,-0.00013029530500197062,765.562255859375,766.5091540527344,0.001239247325025077,0,0
2026-08-21 16:00:00+00:00,-0.0012513320612371759,765.6702575683594,766.4260534667969,0.0009329433292787394,1,1
2026-08-21 16:15:00+00:00,0.00035892725199371256,765.8705200195312,766.36275390625,0.0008666509071524286,0,0
2026-08-21 16:30:00+00:00,-0.00018266393451105145,766.0370178222656,766.2937536621093,0.0008780018318012725,1,0
2026-08-21 16:45:00+00:00,1.959177744259577e-05,766.2110168457032,766.2301538085937,0.0008748669403782297,0,0
2026-08-21 17:00:00+00:00,-0.00022331003125541926,766.3709045410156,766.1627514648437,0.0008830040743066161,0,0
2026-08-21 17:15:00+00:00,-0.0005466901072430641,766.3693908691406,766.0885986328125,0.0007681815312320786,0,0
2026-08-21 17:30:00+00:00,-0.00018929028258607428,766.364892578125,766.0130993652343,0.0007691176154107787,0,0
2026-08-21 17:45:00+00:00,-0.0002939138547818354,766.3123901367187,765.9300988769531,0.0007639815916483568,0,0
2026-08-21 18:00:00+00:00,-0.00011753631445510226,766.1163940429688,765.8406994628906,0.00041853980422678754,0,0
2026-08-21 18:15:00+00:00,-7.193366217062014e-05,765.9248901367188,765.7560986328125,0.00042088234628337716,1,0
2026-08-21 18:30:00+00:00,0.00013725802490882621,765.839892578125,765.6696984863281,0.00024681273673452344,1,0
2026-08-21 18:45:00+00:00,0.0010550113036924547,765.8081420898437,765.6010485839844,0.00042667774502378467,0,0
2026-08-21 19:00:00+00:00,-0.0001990698919335232,765.7751403808594,765.5419482421875,0.0004273125552371382,1,0
2026-08-21 19:15:00+00:00,6.533405901842926e-06,765.7411376953125,765.4811474609374,0.00042711997531598753,1,0
2026-08-21 19:30:00+00:00,0.0005482447840854388,765.7662475585937,765.4632470703125,0.0004596386582333888,0,0
2026-08-21 19:45:00+00:00,-0.0010697696196895201,765.7512512207031,765.4452478027343,0.0005531689717216547,0,1
2026-08-24 13:30:00+00:00,-0.004519064667050876,765.4047485351563,765.3691345214844,0.0015310484555645133,1,1
2026-08-24 13:45:00+00:00,0.0015744265907287058,765.2007507324219,765.3125354003906,0.0016610208638799587,0,0
2026-08-24 14:00:00+00:00,-0.0005371227967611025,764.96474609375,765.2287353515625,0.001662164508258971,0,0
2026-08-24 14:15:00+00:00,-7.863582286504744e-05,764.7282470703125,765.1441345214844,0.0016620602957589663,1,0
2026-08-24 14:30:00+00:00,0.001022426092313955,764.5592468261718,765.0823352050782,0.001711263793541472,0,0
2026-08-24 14:45:00+00:00,-7.85616834290126e-05,764.3034973144531,765.0201354980469,0.00165403014917742,0,0
2026-08-24 15:00:00+00:00,-0.0011654898006454584,763.9739990234375,764.9679357910156,0.0016734505976433005,1,1
2026-08-24 15:15:00+00:00,0.00129808233980655,763.7430114746094,764.9259375,0.0017585365753284015,1,0
2026-08-24 15:30:00+00:00,0.0006717750124309863,763.5213317871094,764.9007006835938,0.0017655812539433306,1,0
2026-08-24 15:45:00+00:00,0.00034923863900271357,763.4083374023437,764.8762023925781,0.0017527627193351224,1,0
2026-08-24 16:00:00+00:00,0.000168371175333748,763.6542175292968,764.8363781738282,0.0008452656851571204,1,0
2026-08-24 16:15:00+00:00,0.000315453233339813,763.8042175292969,764.8057788085938,0.000722985426321265,0,0
2026-08-24 16:30:00+00:00,-0.0007583012965731717,763.9372192382813,764.7815783691407,0.0007507733925545443,0,0
2026-08-24 16:45:00+00:00,-0.00015699796884871553,764.0642211914062,764.7697778320312,0.000754109866384647,1,0
2026-08-24 17:00:00+00:00,0.0004318521425161759,764.1462219238281,764.7711779785157,0.0007008865300593495,0,0
2026-08-24 17:15:00+00:00,-0.0014649650611820997,764.1222229003906,764.74837890625,0.0008606916013177857,0,1
2026-08-24 17:30:00+00:00,-0.000386486685717613,764.1577209472656,764.7388781738281,0.000777880476064739,1,0
2026-08-24 17:45:00+00:00,0.00024242740295066234,764.1127075195312,764.7334777832032,0.000650385245951286,1,0
2026-08-24 18:00:00+00:00,0.001270856117865149,764.1133911132813,764.7476220703124,0.0007457524548654573,1,0
2026-08-24 18:15:00+00:00,0.0007065370691177186,764.1413818359375,764.7788220214844,0.0007723674465733112,0,0
2026-08-24 18:30:00+00:00,-0.0006145014521786729,764.1095031738281,764.7946228027344,0.0007968461255223063,0,0
2026-08-24 18:45:00+00:00,-0.0004317730331987457,764.0205017089844,764.8048229980469,0.0007946953987234861,1,0
2026-08-24 19:00:00+00:00,0.00014395988424409367,764.0005004882812,764.8250231933594,0.0007643248118641427,0,0
2026-08-24 19:15:00+00:00,-0.00019625889175789446,763.9775024414063,764.8514233398438,0.0007651733554997339,0,0
